Minute,Second,RepeatNumber,Server,TR_IST_AP,flow_or_url,allow_or_src,snat_or_dnat,mac_or_dst,mac_or_request,protocol,sport,dport,NumberEntryToSite
8,4,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=173.194.69.188,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=46544,dport=5228,3
18,19,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=173.194.69.188,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=46544,dport=5228,3
36,16,10,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=173.194.69.188,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=46544,dport=5228,3
24,34,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.20.67,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=38872,dport=80,2
41,3,10,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.20.67,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=38872,dport=80,2
24,44,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.169.106,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=54106,dport=443,3
59,10,9,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.169.106,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=54106,dport=443,3
41,5,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.169.106,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=54106,dport=443,3
3,47,10,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.17.106,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=57346,dport=443,1
3,47,10,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.17.138,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=53202,dport=443,1
3,47,10,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=216.239.38.120,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=41060,dport=443,1
3,47,10,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=216.239.38.120,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=41388,dport=443,1
3,47,10,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=195.175.39.39,mac=4E:45:D9:75:C4:C9,protocol=udp,sport=45971,dport=53,1
3,47,10,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=195.175.39.39,mac=4E:45:D9:75:C4:C9,protocol=udp,sport=29525,dport=53,1
3,47,10,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=185.60.218.54,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=53444,dport=5222,1
3,47,10,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=216.58.206.174,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=41800,dport=80,1
3,47,10,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=195.175.39.39,mac=4E:45:D9:75:C4:C9,protocol=udp,sport=45947,dport=53,1
3,47,10,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=185.60.218.53,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=51090,dport=443,1
14,1,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=195.175.39.39,mac=4E:45:D9:75:C4:C9,protocol=udp,sport=49652,dport=53,1
14,1,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.17.202,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=59906,dport=443,2
36,18,9,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.17.202,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=59906,dport=443,2
14,1,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.18.123.254,mac=4E:45:D9:75:C4:C9,protocol=udp,sport=68,dport=67,1
14,1,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.20.74,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=45254,dport=443,2
36,18,9,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.20.74,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=45254,dport=443,2
19,3,13,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=fe80::4c45:d9ff:fe75:c4c9,dst=ff02::2,mac=4E:45:D9:75:C4:C9,protocol=icmp6,type=133,0,1
20,2,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.17.202,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=59874,dport=443,1
36,15,7,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=142.250.187.170,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=59206,dport=443,1
36,15,7,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=195.175.39.39,mac=4E:45:D9:75:C4:C9,protocol=udp,sport=57992,dport=53,1
36,15,7,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.17.138,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=53262,dport=443,1
36,15,7,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=185.60.218.54,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=53456,dport=5222,1
36,16,10,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=216.239.38.120,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=41866,dport=443,1
36,16,10,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=216.239.38.120,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=41868,dport=443,1
36,16,10,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.17.138,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=53270,dport=443,1
36,16,10,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=195.175.39.39,mac=4E:45:D9:75:C4:C9,protocol=udp,sport=55726,dport=53,1
36,16,10,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=216.239.35.8,mac=4E:45:D9:75:C4:C9,protocol=udp,sport=40794,dport=123,1
36,16,10,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=142.250.187.138,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=51662,dport=443,1
36,16,10,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=195.175.39.39,mac=4E:45:D9:75:C4:C9,protocol=udp,sport=53990,dport=53,1
36,16,10,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=216.58.206.202,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=46946,dport=443,1
36,16,10,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.17.138,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=53274,dport=443,1
36,17,12,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.17.138,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=53276,dport=443,1
36,17,12,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=195.175.39.39,mac=4E:45:D9:75:C4:C9,protocol=udp,sport=11915,dport=53,1
36,17,12,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=195.175.39.39,mac=4E:45:D9:75:C4:C9,protocol=udp,sport=60074,dport=53,1
36,17,12,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=216.239.38.120,mac=4E:45:D9:75:C4:C9,protocol=udp,sport=50706,dport=443,1
36,17,12,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=216.239.38.120,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=41878,dport=443,1
36,18,9,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.17.138,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=53280,dport=443,1
36,18,9,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=195.175.39.39,mac=4E:45:D9:75:C4:C9,protocol=udp,sport=5999,dport=53,1
36,19,8,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=142.250.187.138,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=51764,dport=443,1
36,19,8,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=195.175.39.39,mac=4E:45:D9:75:C4:C9,protocol=udp,sport=31424,dport=53,1
36,19,8,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=34.107.165.5,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=53868,dport=443,1
36,19,8,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=195.175.39.39,mac=4E:45:D9:75:C4:C9,protocol=udp,sport=21961,dport=53,1
36,19,8,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.169.138,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=46494,dport=443,1
36,19,8,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.169.138,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=46496,dport=443,1
36,19,8,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=195.175.39.39,mac=4E:45:D9:75:C4:C9,protocol=udp,sport=35238,dport=53,1
36,19,8,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=34.120.88.80,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=34884,dport=443,1
36,20,5,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=195.175.39.39,mac=4E:45:D9:75:C4:C9,protocol=udp,sport=58947,dport=53,1
36,20,5,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=34.102.182.62,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=46674,dport=443,1
36,21,6,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.17.138,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=53296,dport=443,1
36,21,6,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=52.232.209.85,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=34604,dport=443,1
36,22,10,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=8.8.8.8,mac=4E:45:D9:75:C4:C9,protocol=udp,sport=63073,dport=53,1
36,22,10,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=142.250.187.106,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=41308,dport=443,1
36,22,10,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=195.175.39.39,mac=4E:45:D9:75:C4:C9,protocol=udp,sport=44381,dport=53,1
36,22,10,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=52.209.180.155,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=53346,dport=443,1
36,22,10,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=52.209.180.155,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=53348,dport=443,1
36,24,11,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=216.58.206.174,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=35926,dport=443,1
36,24,11,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=195.175.39.39,mac=4E:45:D9:75:C4:C9,protocol=udp,sport=43592,dport=53,1
36,24,11,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.169.110,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=59762,dport=443,1
36,24,11,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.17.138,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=53304,dport=443,1
36,25,8,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=195.175.39.39,mac=4E:45:D9:75:C4:C9,protocol=udp,sport=33465,dport=53,1
36,25,8,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=195.175.39.39,mac=4E:45:D9:75:C4:C9,protocol=udp,sport=35369,dport=53,1
36,25,8,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=195.175.39.39,mac=4E:45:D9:75:C4:C9,protocol=udp,sport=4821,dport=53,1
36,25,8,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=45.57.40.1,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=39190,dport=443,1
36,25,8,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=34.255.15.69,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=46954,dport=443,1
36,27,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.20.74,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=45304,dport=443,1
36,27,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.17.106,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=57374,dport=443,1
36,27,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=142.250.187.170,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=59104,dport=443,1
36,28,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=216.58.206.202,mac=4E:45:D9:75:C4:C9,protocol=udp,sport=57096,dport=443,1
36,28,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=216.58.206.202,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=46986,dport=443,1
36,30,5,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=8.8.8.8,mac=4E:45:D9:75:C4:C9,protocol=udp,sport=28243,dport=53,1
36,30,5,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=54.246.176.64,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=49160,dport=443,1
36,30,5,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=54.246.176.64,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=49162,dport=443,1
36,35,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=142.250.187.106,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=41316,dport=443,1
36,36,5,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.17.138,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=53318,dport=443,1
36,36,5,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.17.138,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=53320,dport=443,1
36,38,5,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.17.138,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=53322,dport=443,1
36,38,5,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=195.175.39.39,mac=4E:45:D9:75:C4:C9,protocol=udp,sport=59071,dport=53,1
36,38,5,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.17.101,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=48122,dport=443,1
